9.15025872633 0.0 14.676 16.019 17.247 18.897
8.715 13.662 15.049 15.473 16.6 18.434
8.49334300428 13.2787642112 14.797 15.055 16.205 18.135
8.759 13.7393279995 15.123 16.301 17.389 19.605
8.946 14.089 15.335 16.672 17.052 20.295
8.874 13.904 15.267 16.562 16.986 20.163
8.759 12.97 15.401 16.925 17.6 18.93
