136.683815325 110.50685723 94.8183722944 4.81858116439 42.7505943367 7.82193851638 159.237353804 0.911548392294 23.4070560758 947.195099964
118.694542202 117.77652179 129.417664795 5.71345202689 38.7522074155 24.4648780611 204.168557626 1.01831522335 31.6639171077 899.375686187
122.888944598 100.642347767 127.369407801 6.1155373368 126.096695049 84.1247858876 132.655679275 1.01192405134 25.4221060348 929.920219673
127.645020406 125.457375128 128.553899037 5.7530471179 48.5953982498 82.9825697551 73.4596593604 1.11047530119 32.1467508821 902.902388244
135.696117012 112.954181559 108.796431167 5.16528514249 45.4941340262 7.37762280329 168.030107617 0.952892827078 27.3518389864 905.861515635
118.310020627 117.486733287 113.222047346 5.28001929806 40.9365829095 21.9418988554 200.768481418 1.00512679081 28.2269798382 933.538415469
121.439265799 86.0763295452 113.504767073 5.1256627981 45.7040748089 14.2402808151 210.897361506 1.10980912183 36.8388832729 881.744109286
132.728300597 106.366067517 102.747911662 5.06256253108 44.0003640743 10.4899178293 191.32941898 0.960566137423 32.3103457611 940.499003202
122.84325862 80.1396400264 140.734110683 6.03809216279 125.445821338 28.5036106619 121.285441955 1.88358422023 62.6513225867 846.403279055
123.775019767 97.9515800795 121.405338971 5.24168174666 36.3347363301 8.03134359699 161.131361022 1.45068242695 44.9723692418 911.664215761
121.159527487 102.68828122 139.2505434 5.77661911213 45.8644503139 82.7155571602 44.2030257778 1.92279526995 60.3529531563 865.102137362
121.984742297 109.149090029 120.907877248 5.87448718796 132.258538124 13.3009628847 75.697734724 1.31609411327 45.3486635317 909.067541443
124.270742763 124.825791803 148.078713752 6.22892375436 40.1209877324 11.4354092667 170.446191925 6.72581133729 73.2650424939 884.681238259
159.808894504 149.604371107 175.490704557 7.40238241973 62.1197074074 10.7183256938 116.469424468 15.0498120427 72.687757481 814.752613425
134.113155151 132.751029029 157.99068591 7.70026309902 65.8700076275 202.51045327 123.052607947 4.43954969636 91.7169427707 866.099209313
142.193698782 124.484203496 176.900750626 7.43886380585 49.386001653 95.0851356969 170.288464889 13.9151250664 56.7177538189 865.793430091
143.308651749 132.20700573 130.211545438 6.39330196487 56.8394344762 108.704307766 115.144539807 1.64430992557 97.8684319064 879.662726556
157.871905171 182.732221764 175.902008785 17.4133089876 75.3114895654 49.7506466314 155.938629862 6.50191328747 102.73422593 835.920218771
167.934724611 126.618971727 156.622205819 6.67542551228 58.4960572347 63.7392614823 56.3263028261 2.59542927012 104.655301522 799.526578343
115.025667887 132.034408922 158.422025585 7.34667708417 51.3206762973 6.12916740499 73.6491920742 1.42600149389 68.6089375979 813.687587476
145.442031016 120.972902456 174.076233605 168.65444223 66.3308381443 231.071499514 58.8134184026 2.93214042603 103.414629023 857.729460411
139.21399856 140.314630917 157.74917721 122.863019945 47.6846601425 8.03976150189 76.8594353262 2.72986731467 82.0132380863 834.083330484
127.59520003 137.853549213 170.650345585 179.77757744 50.964491118 4.9776959246 86.2823708728 3.11383937204 103.945616364 819.122362287
117.159508139 130.65014422 160.583013144 150.656920469 59.3469159838 8.17710656106 153.892796861 4.70257617495 97.4030214699 833.188279632
118.820741003 104.5380354 161.152701841 128.591677851 56.3339459458 59.2207687706 70.7081790752 5.12963423538 100.289960944 816.529231903
110.305682605 104.308586656 121.824749684 47.1724517487 73.9480513267 72.5167148095 166.465625619 1.12994837918 44.9770531176 825.251919977
117.482882213 128.261233558 126.709501592 44.019348797 55.2626594428 11.0811715299 180.576562167 1.08497818094 45.731608677 860.990731062
122.533042538 104.725634996 108.911512802 53.1703266979 46.2668180736 6.74227766705 98.9834873403 0.890090672559 25.0617367665 854.577177055
128.523451056 99.41759051 99.1236530313 41.808486527 55.0771369434 6.75296101271 143.950136631 1.18813473139 47.889276895 836.627092978
144.061197994 166.284765877 162.507587541 150.474953542 70.976538275 24.8292940759 64.5416210581 15.0658584301 66.012639727 756.29699019
117.761707538 81.4593875662 111.861483351 47.9447422798 60.5431862746 8.10440124254 104.087540579 4.93579696986 62.2459583333 745.225887151
147.362116499 173.517354815 151.341884158 102.694519993 62.1703146787 6.45412758906 147.720694986 9.01936076353 65.6026178453 760.320140482
144.53030995 134.644197892 194.07282643 8.91261082736 62.5292621604 65.0617116125 90.4060586645 5.87285093111 127.644321575 662.186014141
152.083242094 176.209950876 218.643157803 9.50036597921 51.5727657012 49.0723932791 149.829296944 8.87162691902 134.722935194 716.432358865
231.882807869 263.446781618 442.550791062 46.7051359519 83.8570611232 47.1517244566 33.8821556942 17.8081514062 154.389828112 767.637976848
126.252765348 98.0114690268 215.08890716 8.47165507276 54.7739569747 6.95705457675 61.7968034162 14.712247489 139.854213982 735.060328954
129.422172762 132.203326986 219.755440446 16.7134928028 54.0372370425 7.81633155191 66.6623294144 5.47579069432 170.210194297 771.345928782
128.900280707 169.366099084 260.025411224 9.63068808087 61.4687413339 22.2565529099 90.339413723 5.9895035641 192.568982585 637.538546118
134.678122167 131.616754584 299.622488225 13.3705975728 76.7415340476 7.66547470339 50.2357718896 33.9166926216 174.967803422 624.695068788
115.351743586 131.838809974 287.463905299 14.0948153193 168.206449181 14.5289754598 66.9525395252 6.77209106817 177.844952958 553.245838314
107.103073185 116.222323781 261.285295721 9.89060776703 120.361441417 5.71686180028 10.4208098031 6.15728617566 182.154909972 602.344210634
105.451329264 114.276556158 240.715010437 8.02316814382 43.4310827641 4.79238406098 31.2617031596 6.47969098217 192.640929176 571.074786147
100.288573382 110.582444979 219.309731693 8.11187913031 73.7074072768 17.5622640254 78.3823217669 7.84798332722 139.121313478 562.270835705
98.7435535106 138.048852684 207.15146357 7.85301293704 66.5123424083 4.49955798667 39.6305154659 8.12862640741 162.235818569 565.193754401
94.9065659318 121.46661639 212.341234893 52.6894210053 69.9547566014 82.3326107412 22.5339572447 9.07482931808 124.459367763 578.573783781
140.759772335 192.840038537 245.87889483 66.9630647906 63.632838457 97.3311604497 75.6656745632 37.0507901783 209.47490835 508.855752502
171.44589042 179.659316481 351.259650068 15.2164190043 77.1572572921 79.3294806905 39.8495893555 25.2727200538 183.873316587 519.966742252
91.5412120375 129.789710488 257.142204238 8.86104746032 57.5913260947 4.08953280207 18.4401268552 5.29554081592 170.822553279 586.415204051
158.181532852 200.423054384 394.611371861 14.3572993098 120.293379333 8.05869487191 8.03148616818 37.890891729 196.356521075 579.704157875
